lat,lon,name,description,comment,time,symbol,source_file
36.878532,129.427063,,해양수산부 어초 수심:11.8m (해도:KR4G1N10),해양수산부 어초 수심:11.8m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.922909,129.428635,,해양수산부 어초 수심:15.7m (해도:KR4G1N10),해양수산부 어초 수심:15.7m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.900611,129.428278,,해양수산부 어초 수심:15.2m (해도:KR4G1N10),해양수산부 어초 수심:15.2m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.953139,129.428694,,해양수산부 어초 수심:16.6m (해도:KR4G1N10),해양수산부 어초 수심:16.6m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.89809,129.422895,,해양수산부 어초 수심:7.3m (해도:KR4G1N10),해양수산부 어초 수심:7.3m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.805263,129.470909,,해양수산부 어초 수심:27m (해도:KR4G1N10),해양수산부 어초 수심:27m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.783688,129.473452,,해양수산부 어초 수심:11.8m (해도:KR4G1N10),해양수산부 어초 수심:11.8m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.824398,129.456617,,해양수산부 어초 수심:19m (해도:KR4G1N10),해양수산부 어초 수심:19m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.871243,129.424653,,해양수산부 어초 수심:12m (해도:KR4G1N10),해양수산부 어초 수심:12m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.825084,129.461685,,해양수산부 어초 수심:28.5m (해도:KR4G1N10),해양수산부 어초 수심:28.5m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.997157,129.42048,,해양수산부 어초 수심:5.7m (해도:KR4G1N10),해양수산부 어초 수심:5.7m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.870139,129.43723,,해양수산부 어초 수심:27.5m (해도:KR4G1N10),해양수산부 어초 수심:27.5m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.819232,129.460994,,해양수산부 어초 수심:18.9m (해도:KR4G1N10),해양수산부 어초 수심:18.9m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.8068,129.475568,,해양수산부 어초 수심:38m (해도:KR4G1N10),해양수산부 어초 수심:38m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.81021,129.474433,,해양수산부 어초 수심:39m (해도:KR4G1N10),해양수산부 어초 수심:39m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.865998,129.439551,,해양수산부 어초 수심:35m (해도:KR4G1N10),해양수산부 어초 수심:35m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.873841,129.439935,,해양수산부 어초 수심:31m (해도:KR4G1N10),해양수산부 어초 수심:31m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.998871,129.441699,,해양수산부 어초 수심:34m (해도:KR4G1N10),해양수산부 어초 수심:34m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.996466,129.432145,,해양수산부 어초 수심:29m (해도:KR4G1N10),해양수산부 어초 수심:29m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.998278,129.444189,,해양수산부 어초 수심:42m (해도:KR4G1N10),해양수산부 어초 수심:42m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.99469,129.427927,,해양수산부 어초 수심:22.5m (해도:KR4G1N10),해양수산부 어초 수심:22.5m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.978675,129.440478,,해양수산부 어초 수심:45m (해도:KR4G1N10),해양수산부 어초 수심:45m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.982808,129.442217,,해양수산부 어초 수심:43m (해도:KR4G1N10),해양수산부 어초 수심:43m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.904655,129.424609,,해양수산부 어초 수심:15.9m (해도:KR4G1N10),해양수산부 어초 수심:15.9m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.988274,129.42451,,해양수산부 어초 수심:11.4m (해도:KR4G1N10),해양수산부 어초 수심:11.4m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.975834,129.43574,,해양수산부 어초 수심:34m (해도:KR4G1N10),해양수산부 어초 수심:34m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.90728,129.427471,,해양수산부 어초 수심:16m (해도:KR4G1N10),해양수산부 어초 수심:16m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.204345,129.379899,,해양수산부 어초 수심:9.4m (해도:KR4G1N30),해양수산부 어초 수심:9.4m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.385496,129.415721,,해양수산부 어초 수심:20.7m (해도:KR4G1N30),해양수산부 어초 수심:20.7m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.475498,129.445314,,해양수산부 어초 수심:28m (해도:KR4G1N30),해양수산부 어초 수심:28m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.484389,129.448322,,해양수산부 어초 수심:26m (해도:KR4G1N30),해양수산부 어초 수심:26m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.421536,129.44663,,해양수산부 어초 수심:57m (해도:KR4G1N30),해양수산부 어초 수심:57m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.381022,129.418692,,해양수산부 어초 수심:39m (해도:KR4G1N30),해양수산부 어초 수심:39m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.351914,129.410225,,해양수산부 어초 수심:53m (해도:KR4G1N30),해양수산부 어초 수심:53m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.444911,129.446751,,해양수산부 어초 수심:34m (해도:KR4G1N30),해양수산부 어초 수심:34m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.462759,129.445573,,해양수산부 어초 수심:33m (해도:KR4G1N30),해양수산부 어초 수심:33m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.392397,129.433017,,해양수산부 어초 수심:63m (해도:KR4G1N30),해양수산부 어초 수심:63m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.208162,129.409018,,해양수산부 어초 수심:29.5m (해도:KR4G1N30),해양수산부 어초 수심:29.5m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.299541,129.387915,,해양수산부 어초 수심:20.2m (해도:KR4G1N30),해양수산부 어초 수심:20.2m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.334729,129.386459,,해양수산부 어초 수심:12.7m (해도:KR4G1N30),해양수산부 어초 수심:12.7m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.345703,129.396751,,해양수산부 어초 수심:22.5m (해도:KR4G1N30),해양수산부 어초 수심:22.5m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.357188,129.394778,,해양수산부 어초 수심:9.5m (해도:KR4G1N30),해양수산부 어초 수심:9.5m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.351765,129.391937,,해양수산부 어초 수심:8.8m (해도:KR4G1N30),해양수산부 어초 수심:8.8m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.34785,129.391322,,해양수산부 어초 수심:9.3m (해도:KR4G1N30),해양수산부 어초 수심:9.3m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.512199,129.452301,,해양수산부 어초 수심:4.7m (해도:KR4G1N10),해양수산부 어초 수심:4.7m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.657019,129.443041,,해양수산부 어초 수심:24.5m (해도:KR4G1N10),해양수산부 어초 수심:24.5m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.661676,129.440908,,해양수산부 어초 수심:19.8m (해도:KR4G1N10),해양수산부 어초 수심:19.8m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.520517,129.449975,,해양수산부 어초 수심:22.1m (해도:KR4G1N10),해양수산부 어초 수심:22.1m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.548385,129.449692,,해양수산부 어초 수심:28.6m (해도:KR4G1N10),해양수산부 어초 수심:28.6m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.676173,129.468471,,해양수산부 어초 수심:15.4m (해도:KR4G1N10),해양수산부 어초 수심:15.4m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.688368,129.474834,,해양수산부 어초 수심:15.3m (해도:KR4G1N10),해양수산부 어초 수심:15.3m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.500301,129.454037,,해양수산부 어초 수심:18.7m (해도:KR4G1N10),해양수산부 어초 수심:18.7m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.662622,129.47007,,해양수산부 어초 수심:32m (해도:KR4G1N10),해양수산부 어초 수심:32m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.590232,129.423043,,해양수산부 어초 수심:21m (해도:KR4G1N10),해양수산부 어초 수심:21m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.593105,129.43636,,해양수산부 어초 수심:40m (해도:KR4G1N10),해양수산부 어초 수심:40m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.597958,129.441508,,해양수산부 어초 수심:47m (해도:KR4G1N10),해양수산부 어초 수심:47m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.584436,129.443123,,해양수산부 어초 수심:46m (해도:KR4G1N10),해양수산부 어초 수심:46m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.622904,129.419389,,해양수산부 어초 수심:11.1m (해도:KR4G1N10),해양수산부 어초 수심:11.1m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.664545,129.4546,,해양수산부 어초 수심:27m (해도:KR4G1N10),해양수산부 어초 수심:27m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.62365,129.437305,,해양수산부 어초 수심:35m (해도:KR4G1N10),해양수산부 어초 수심:35m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.055751,129.380665,,해양수산부 어초 수심:3.2m (해도:KR4G1N30),해양수산부 어초 수심:3.2m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.056203,129.507817,,해양수산부 어초 수심:10.2m (해도:KR4G1N40),해양수산부 어초 수심:10.2m (해도:KR4G1N40),,Fish,gyeongsang_points.gpx
36.015552,129.409646,,해양수산부 어초 수심:6.9m (해도:KR4G1N30),해양수산부 어초 수심:6.9m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.005395,129.436322,,해양수산부 어초 수심:10m (해도:KR4G1N30),해양수산부 어초 수심:10m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.066141,129.414368,,해양수산부 어초 수심:7.7m (해도:KR4G1N30),해양수산부 어초 수심:7.7m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.068303,129.407906,,해양수산부 어초 수심:4.9m (해도:KR4G1N30),해양수산부 어초 수심:4.9m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.07153,129.421621,,해양수산부 어초 수심:7.2m (해도:KR4G1N30),해양수산부 어초 수심:7.2m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.086831,129.425891,,해양수산부 어초 수심:9.6m (해도:KR4G1N30),해양수산부 어초 수심:9.6m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.082269,129.439158,,해양수산부 어초 수심:20m (해도:KR4G1N30),해양수산부 어초 수심:20m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.061512,129.39925,,해양수산부 어초 수심:4.8m (해도:KR4G1N30),해양수산부 어초 수심:4.8m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.090063,129.42505,,해양수산부 어초 수심:4.8m (해도:KR4G1N30),해양수산부 어초 수심:4.8m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.101046,129.463491,,해양수산부 어초 수심:18.8m (해도:KR4G1N30),해양수산부 어초 수심:18.8m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.04803,129.395682,,해양수산부 어초 수심:9.3m (해도:KR4G1N30),해양수산부 어초 수심:9.3m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.039815,129.400932,,해양수산부 어초 수심:9.7m (해도:KR4G1N30),해양수산부 어초 수심:9.7m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.036428,129.497176,,해양수산부 어초 수심:5.3m (해도:KR4G1N30),해양수산부 어초 수심:5.3m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.078807,129.423023,,해양수산부 어초 수심:3.9m (해도:KR4G1N30),해양수산부 어초 수심:3.9m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.090006,129.43627,,해양수산부 어초 수심:14.3m (해도:KR4G1N30),해양수산부 어초 수심:14.3m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.059783,129.393529,,해양수산부 어초 수심:4.2m (해도:KR4G1N30),해양수산부 어초 수심:4.2m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.12224,129.46037,,해양수산부 어초 수심:24m (해도:KR4G1N30),해양수산부 어초 수심:24m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.091515,129.432051,,해양수산부 어초 수심:4.2m (해도:KR4G1N30),해양수산부 어초 수심:4.2m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.088352,129.43561,,해양수산부 어초 수심:15.7m (해도:KR4G1N30),해양수산부 어초 수심:15.7m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.101895,129.474158,,해양수산부 어초 수심:21.5m (해도:KR4G1N30),해양수산부 어초 수심:21.5m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.123886,129.435061,,해양수산부 어초 수심:3.8m (해도:KR4G1N30),해양수산부 어초 수심:3.8m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.106923,129.450683,,해양수산부 어초 수심:17.7m (해도:KR4G1N30),해양수산부 어초 수심:17.7m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.079872,129.428816,,해양수산부 어초 수심:13m (해도:KR4G1N30),해양수산부 어초 수심:13m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.110471,129.451083,,해양수산부 어초 수심:16.7m (해도:KR4G1N30),해양수산부 어초 수심:16.7m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.077408,129.430358,,해양수산부 어초 수심:11.4m (해도:KR4G1N30),해양수산부 어초 수심:11.4m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.133105,129.450362,,해양수산부 어초 수심:19.8m (해도:KR4G1N30),해양수산부 어초 수심:19.8m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.094546,129.462032,,해양수산부 어초 수심:21m (해도:KR4G1N30),해양수산부 어초 수심:21m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.112391,129.441607,,해양수산부 어초 수심:14.3m (해도:KR4G1N30),해양수산부 어초 수심:14.3m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.043837,129.391921,,해양수산부 어초 수심:8.1m (해도:KR4G1N30),해양수산부 어초 수심:8.1m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.137977,129.406535,,해양수산부 어초 수심:10.4m (해도:KR4G1N30),해양수산부 어초 수심:10.4m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.086081,129.569682,,해양수산부 어초 수심:19.4m (해도:KR4G1N40),해양수산부 어초 수심:19.4m (해도:KR4G1N40),,Fish,gyeongsang_points.gpx
36.008802,129.582032,,해양수산부 어초 수심:5.7m (해도:KR4G1N40),해양수산부 어초 수심:5.7m (해도:KR4G1N40),,Fish,gyeongsang_points.gpx
36.072885,129.583393,,해양수산부 어초 수심:23m (해도:KR4G1N40),해양수산부 어초 수심:23m (해도:KR4G1N40),,Fish,gyeongsang_points.gpx
36.026458,129.582666,,해양수산부 어초 수심:1.6m (해도:KR4G1N40),해양수산부 어초 수심:1.6m (해도:KR4G1N40),,Fish,gyeongsang_points.gpx
36.172607,129.435568,,해양수산부 어초 수심:27.5m (해도:KR4G1N30),해양수산부 어초 수심:27.5m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.160116,129.416922,,해양수산부 어초 수심:16.5m (해도:KR4G1N30),해양수산부 어초 수심:16.5m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.192834,129.383145,,해양수산부 어초 수심:9.3m (해도:KR4G1N30),해양수산부 어초 수심:9.3m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
35.788116,129.502276,,해양수산부 어초 수심:10.8m (해도:KR4G3B20),해양수산부 어초 수심:10.8m (해도:KR4G3B20),,Fish,gyeongsang_points.gpx
35.875922,129.52425,,해양수산부 어초 수심:11m (해도:KR4G3B20),해양수산부 어초 수심:11m (해도:KR4G3B20),,Fish,gyeongsang_points.gpx
35.817947,129.546767,,해양수산부 어초 수심:44m (해도:KR4G3B20),해양수산부 어초 수심:44m (해도:KR4G3B20),,Fish,gyeongsang_points.gpx
35.88682,129.551453,,해양수산부 어초 수심:43m (해도:KR4G3B20),해양수산부 어초 수심:43m (해도:KR4G3B20),,Fish,gyeongsang_points.gpx
35.970055,129.558641,,해양수산부 어초 수심:8.7m (해도:KR4G3B20),해양수산부 어초 수심:8.7m (해도:KR4G3B20),,Fish,gyeongsang_points.gpx
35.930037,129.527372,,해양수산부 어초 수심:8.4m (해도:KR4G3B20),해양수산부 어초 수심:8.4m (해도:KR4G3B20),,Fish,gyeongsang_points.gpx
35.802744,129.512049,,해양수산부 어초 수심:15.8m (해도:KR4G3B20),해양수산부 어초 수심:15.8m (해도:KR4G3B20),,Fish,gyeongsang_points.gpx
35.999231,129.591048,,해양수산부 어초 수심:36m (해도:KR4G3B20),해양수산부 어초 수심:36m (해도:KR4G3B20),,Fish,gyeongsang_points.gpx
35.718372,129.485836,,해양수산부 어초 수심:6.3m (해도:KR4G3B10),해양수산부 어초 수심:6.3m (해도:KR4G3B10),,Fish,gyeongsang_points.gpx
35.732705,129.490511,,해양수산부 어초 수심:11.4m (해도:KR4G3B10),해양수산부 어초 수심:11.4m (해도:KR4G3B10),,Fish,gyeongsang_points.gpx
35.636976,129.486528,,해양수산부 어초 수심:24.5m (해도:KR4G3B10),해양수산부 어초 수심:24.5m (해도:KR4G3B10),,Fish,gyeongsang_points.gpx
35.700398,129.480686,,해양수산부 어초 수심:14.7m (해도:KR4G3B10),해양수산부 어초 수심:14.7m (해도:KR4G3B10),,Fish,gyeongsang_points.gpx
35.733801,129.488307,,해양수산부 어초 수심:7.1m (해도:KR4G3B10),해양수산부 어초 수심:7.1m (해도:KR4G3B10),,Fish,gyeongsang_points.gpx
35.6235,129.46428,,해양수산부 어초 수심:17.4m (해도:KR4G3B10),해양수산부 어초 수심:17.4m (해도:KR4G3B10),,Fish,gyeongsang_points.gpx
35.644055,129.46772,,해양수산부 어초 수심:16m (해도:KR4G3B10),해양수산부 어초 수심:16m (해도:KR4G3B10),,Fish,gyeongsang_points.gpx
35.696333,129.484028,,해양수산부 어초 수심:15.4m (해도:KR4G3B10),해양수산부 어초 수심:15.4m (해도:KR4G3B10),,Fish,gyeongsang_points.gpx
35.488871,129.445092,,해양수산부 어초 수심:23m (해도:KR4G3B30),해양수산부 어초 수심:23m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.400322,129.363318,,해양수산부 어초 수심:19.3m (해도:KR4G3B30),해양수산부 어초 수심:19.3m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.465004,129.401783,,해양수산부 어초 수심:21.5m (해도:KR4G3B30),해양수산부 어초 수심:21.5m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.396633,129.372271,,해양수산부 어초 수심:18.4m (해도:KR4G3B30),해양수산부 어초 수심:18.4m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.499829,129.465078,,해양수산부 어초 수심:41m (해도:KR4G3B30),해양수산부 어초 수심:41m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.43886,129.388832,,해양수산부 어초 수심:24.5m (해도:KR4G3B30),해양수산부 어초 수심:24.5m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.474456,129.425912,,해양수산부 어초 수심:18.3m (해도:KR4G3B30),해양수산부 어초 수심:18.3m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.390901,129.368573,,해양수산부 어초 수심:25m (해도:KR4G3B30),해양수산부 어초 수심:25m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.446998,129.396428,,해양수산부 어초 수심:24m (해도:KR4G3B30),해양수산부 어초 수심:24m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.36642,129.377041,,해양수산부 어초 수심:24m (해도:KR4G3B30),해양수산부 어초 수심:24m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.413106,129.382438,,해양수산부 어초 수심:27m (해도:KR4G3B30),해양수산부 어초 수심:27m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.496957,129.459796,,해양수산부 어초 수심:49m (해도:KR4G3B30),해양수산부 어초 수심:49m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.485132,129.446609,,해양수산부 어초 수심:31m (해도:KR4G3B30),해양수산부 어초 수심:31m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.363778,129.383592,,해양수산부 어초 수심:34m (해도:KR4G3B30),해양수산부 어초 수심:34m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.462901,129.469123,,해양수산부 어초 수심:70m (해도:KR4G3B30),해양수산부 어초 수심:70m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.454543,129.393255,,해양수산부 어초 수심:22.9m (해도:KR4G3B30),해양수산부 어초 수심:22.9m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.369681,129.374401,,해양수산부 어초 수심:33m (해도:KR4G3B30),해양수산부 어초 수심:33m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.368065,129.358507,,해양수산부 어초 수심:5.9m (해도:KR4G3B30),해양수산부 어초 수심:5.9m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.476012,129.422207,,해양수산부 어초 수심:15.1m (해도:KR4G3B30),해양수산부 어초 수심:15.1m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.546861,129.461485,,해양수산부 어초 수심:11.4m (해도:KR4G3B10),해양수산부 어초 수심:11.4m (해도:KR4G3B10),,Fish,gyeongsang_points.gpx
35.541195,129.46069,,해양수산부 어초 수심:17m (해도:KR4G3B10),해양수산부 어초 수심:17m (해도:KR4G3B10),,Fish,gyeongsang_points.gpx
35.263118,129.243162,,해양수산부 어초 (해도:KR4G3B30),해양수산부 어초 (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.213737,129.247715,,해양수산부 어초 수심:28m (해도:KR4G3B30),해양수산부 어초 수심:28m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.175236,129.224979,,해양수산부 어초 수심:26m (해도:KR4G3B30),해양수산부 어초 수심:26m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.125614,129.175023,,해양수산부 어초 수심:30m (해도:KR4G3B30),해양수산부 어초 수심:30m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.178419,129.228305,,해양수산부 어초 수심:26.5m (해도:KR4G3B30),해양수산부 어초 수심:26.5m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.183387,129.232378,,해양수산부 어초 수심:27.5m (해도:KR4G3B30),해양수산부 어초 수심:27.5m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.197171,129.239075,,해양수산부 어초 수심:30.5m (해도:KR4G3B30),해양수산부 어초 수심:30.5m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.211945,129.261382,,해양수산부 어초 수심:40m (해도:KR4G3B30),해양수산부 어초 수심:40m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.233284,129.31874,,해양수산부 어초 수심:64m (해도:KR4G3B30),해양수산부 어초 수심:64m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.28654,129.452136,,해양수산부 어초 수심:97m (해도:KR4G3B30),해양수산부 어초 수심:97m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.118019,129.172667,,해양수산부 어초 수심:36m (해도:KR4G3B30),해양수산부 어초 수심:36m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.153776,129.176086,,해양수산부 어초 수심:8.1m (해도:KR4G3B30),해양수산부 어초 수심:8.1m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.15748,129.190428,,해양수산부 어초 수심:4.7m (해도:KR4G3B30),해양수산부 어초 수심:4.7m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.359147,129.370657,,해양수산부 어초 수심:14.6m (해도:KR4G3B30),해양수산부 어초 수심:14.6m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.310743,129.263656,,해양수산부 어초 수심:3.4m (해도:KR4G3B30),해양수산부 어초 수심:3.4m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.347685,129.342909,,해양수산부 어초 수심:15.8m (해도:KR4G3B30),해양수산부 어초 수심:15.8m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.260903,129.248033,,해양수산부 어초 (해도:KR4G3B30),해양수산부 어초 (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
